,Area,Element,Unit,Year,Value
4253,Switzerland,Production,tonnes,1998,8259.0
4254,Switzerland,Production,tonnes,1999,8104.0
4255,Switzerland,Production,tonnes,2000,8177.0
4256,Switzerland,Production,tonnes,2001,8160.0
4257,Switzerland,Production,tonnes,2002,7968.0
4258,Switzerland,Production,tonnes,2003,8174.0
4259,Switzerland,Production,tonnes,2004,9240.0
4260,Switzerland,Production,tonnes,2005,8543.0
4261,Switzerland,Production,tonnes,2006,7561.0
4262,Switzerland,Production,tonnes,2007,7798.0
4263,Switzerland,Production,tonnes,2008,6994.0
4264,Switzerland,Production,tonnes,2009,6862.0
4265,Switzerland,Production,tonnes,2010,7362.0
4266,Switzerland,Production,tonnes,2011,8216.0
4267,Switzerland,Production,tonnes,2012,8494.0
4268,Switzerland,Production,tonnes,2013,8743.0
4269,Switzerland,Production,tonnes,2014,10906.0
4270,Switzerland,Production,tonnes,2015,9158.0
4271,Switzerland,Production,tonnes,2016,9188.0
4272,Switzerland,Production,tonnes,2017,7334.0
4273,Switzerland,Production,tonnes,2018,8209.0
4274,Switzerland,Production,tonnes,2019,8545.0
4275,Ukraine,Area harvested,ha,1992,14500.0
4276,Ukraine,Area harvested,ha,1993,6500.0
4277,Ukraine,Area harvested,ha,1994,9500.0
4278,Ukraine,Area harvested,ha,1995,6800.0
4279,Ukraine,Area harvested,ha,1996,6600.0
4280,Ukraine,Area harvested,ha,1997,6700.0
4281,Ukraine,Area harvested,ha,1998,7700.0
4282,Ukraine,Area harvested,ha,1999,7700.0
4283,Ukraine,Area harvested,ha,2000,7500.0
4284,Ukraine,Area harvested,ha,2001,8000.0
4285,Ukraine,Area harvested,ha,2002,8000.0
4286,Ukraine,Area harvested,ha,2003,8000.0
4287,Ukraine,Area harvested,ha,2004,8000.0
4288,Ukraine,Area harvested,ha,2005,8100.0
4289,Ukraine,Area harvested,ha,2006,8200.0
4290,Ukraine,Area harvested,ha,2007,8300.0
4291,Ukraine,Area harvested,ha,2008,8300.0
4292,Ukraine,Area harvested,ha,2009,8200.0
4293,Ukraine,Area harvested,ha,2010,8100.0
4294,Ukraine,Area harvested,ha,2011,8200.0
4295,Ukraine,Area harvested,ha,2012,8400.0
4296,Ukraine,Area harvested,ha,2013,8600.0
4297,Ukraine,Area harvested,ha,2014,8200.0
4298,Ukraine,Area harvested,ha,2015,8200.0
4299,Ukraine,Area harvested,ha,2016,8000.0
4300,Ukraine,Area harvested,ha,2017,7800.0
4301,Ukraine,Area harvested,ha,2018,7900.0
4302,Ukraine,Area harvested,ha,2019,7900.0
4303,Ukraine,Yield,hg/ha,1992,32726.0
4304,Ukraine,Yield,hg/ha,1993,41749.0
4305,Ukraine,Yield,hg/ha,1994,19782.0
4306,Ukraine,Yield,hg/ha,1995,24004.0
4307,Ukraine,Yield,hg/ha,1996,34473.0
4308,Ukraine,Yield,hg/ha,1997,36424.0
4309,Ukraine,Yield,hg/ha,1998,40766.0
4310,Ukraine,Yield,hg/ha,1999,29053.0
4311,Ukraine,Yield,hg/ha,2000,42763.0
4312,Ukraine,Yield,hg/ha,2001,43148.0
4313,Ukraine,Yield,hg/ha,2002,45750.0
4314,Ukraine,Yield,hg/ha,2003,41125.0
4315,Ukraine,Yield,hg/ha,2004,45500.0
4316,Ukraine,Yield,hg/ha,2005,57037.0
4317,Ukraine,Yield,hg/ha,2006,58293.0
4318,Ukraine,Yield,hg/ha,2007,49036.0
4319,Ukraine,Yield,hg/ha,2008,63735.0
4320,Ukraine,Yield,hg/ha,2009,70610.0
4321,Ukraine,Yield,hg/ha,2010,70617.0
4322,Ukraine,Yield,hg/ha,2011,68293.0
4323,Ukraine,Yield,hg/ha,2012,71429.0
4324,Ukraine,Yield,hg/ha,2013,82209.0
4325,Ukraine,Yield,hg/ha,2014,81537.0
4326,Ukraine,Yield,hg/ha,2015,78085.0
4327,Ukraine,Yield,hg/ha,2016,77413.0
4328,Ukraine,Yield,hg/ha,2017,70564.0
4329,Ukraine,Yield,hg/ha,2018,78899.0
4330,Ukraine,Yield,hg/ha,2019,79266.0
4331,Ukraine,Production,tonnes,1992,47453.0
4332,Ukraine,Production,tonnes,1993,27137.0
4333,Ukraine,Production,tonnes,1994,18793.0
4334,Ukraine,Production,tonnes,1995,16323.0
4335,Ukraine,Production,tonnes,1996,22752.0
4336,Ukraine,Production,tonnes,1997,24404.0
4337,Ukraine,Production,tonnes,1998,31390.0
4338,Ukraine,Production,tonnes,1999,22371.0
4339,Ukraine,Production,tonnes,2000,32072.0
4340,Ukraine,Production,tonnes,2001,34518.0
4341,Ukraine,Production,tonnes,2002,36600.0
4342,Ukraine,Production,tonnes,2003,32900.0
4343,Ukraine,Production,tonnes,2004,36400.0
4344,Ukraine,Production,tonnes,2005,46200.0
4345,Ukraine,Production,tonnes,2006,47800.0
4346,Ukraine,Production,tonnes,2007,40700.0
4347,Ukraine,Production,tonnes,2008,52900.0
4348,Ukraine,Production,tonnes,2009,57900.0
4349,Ukraine,Production,tonnes,2010,57200.0
4350,Ukraine,Production,tonnes,2011,56000.0
4351,Ukraine,Production,tonnes,2012,60000.0
4352,Ukraine,Production,tonnes,2013,70700.0
4353,Ukraine,Production,tonnes,2014,66860.0
4354,Ukraine,Production,tonnes,2015,64030.0
4355,Ukraine,Production,tonnes,2016,61930.0
4356,Ukraine,Production,tonnes,2017,55040.0
4357,Ukraine,Production,tonnes,2018,62330.0
4358,Ukraine,Production,tonnes,2019,62620.0
4359,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,1961,6000.0
4360,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,1962,6250.0
4361,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,1963,6000.0
4362,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,1964,6250.0
4363,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,1965,6100.0
4364,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,1966,6250.0
4365,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,1967,6500.0
4366,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,1968,6300.0
4367,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,1969,6500.0
4368,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,1970,6250.0
4369,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,1971,6300.0
4370,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,1972,6500.0
4371,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,1973,6500.0
4372,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,1974,6700.0
4373,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,1975,6250.0
4374,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,1976,6000.0
4375,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,1977,6250.0
4376,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,1978,6500.0
4377,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,1979,6500.0
4378,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,1980,6500.0
4379,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,1981,6250.0
4380,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,1982,6500.0
4381,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,1983,6700.0
4382,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,1984,6500.0
4383,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,1985,6250.0
4384,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,1986,6250.0
4385,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,1987,6250.0
4386,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,1988,6250.0
4387,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,1989,6167.0
4388,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,1990,6059.0
4389,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,1991,5650.0
4390,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,1992,5261.0
4391,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,1993,5229.0
4392,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,1994,5250.0
4393,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,1995,5200.0
4394,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,1996,4500.0
4395,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,1997,4200.0
4396,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,1998,3500.0
4397,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,1999,3300.0
4398,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,2000,3300.0
4399,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,2001,3420.0
4400,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,2002,3300.0
4401,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,2003,3320.0
4402,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,2004,3450.0
4403,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,2005,3900.0
4404,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,2006,4500.0
4405,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,2007,4656.0
4406,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,2008,4879.0
4407,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,2009,4921.0
4408,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,2010,4968.0
4409,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,2011,4596.0
4410,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,2012,4648.0
4411,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,2013,4606.0
4412,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,2014,4535.0
4413,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,2015,4511.0
4414,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,2016,4811.0
4415,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,2017,4721.0
4416,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,2018,4798.0
4417,United Kingdom of Great Britain and Northern Ireland,Area harvested,ha,2019,4774.0
4418,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,1961,58423.0
4419,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,1962,59499.0
4420,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,1963,58253.0
4421,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,1964,64378.0
4422,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,1965,55966.0
4423,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,1966,62752.0
4424,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,1967,73468.0
4425,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,1968,71284.0
4426,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,1969,83003.0
4427,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,1970,71854.0
4428,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,1971,79994.0
4429,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,1972,83315.0
4430,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,1973,81909.0
4431,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,1974,91642.0
4432,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,1975,72320.0
4433,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,1976,61500.0
4434,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,1977,67360.0
4435,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,1978,83538.0
4436,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,1979,84308.0
4437,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,1980,82154.0
4438,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,1981,82880.0
4439,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,1982,86769.0
4440,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,1983,86567.0
4441,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,1984,90308.0
4442,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,1985,85174.0
4443,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,1986,77466.0
4444,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,1987,86122.0
4445,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,1988,83490.0
4446,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,1989,77519.0
4447,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,1990,86321.0
4448,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,1991,87405.0
4449,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,1992,91030.0
4450,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,1993,112285.0
4451,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,1994,79048.0
4452,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,1995,80577.0
4453,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,1996,89333.0
4454,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,1997,78095.0
4455,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,1998,99714.0
4456,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,1999,127273.0
4457,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,2000,113030.0
4458,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,2001,107018.0
4459,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,2002,125455.0
4460,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,2003,141867.0
4461,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,2004,152174.0
4462,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,2005,175897.0
4463,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,2006,164222.0
4464,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,2007,197809.0
4465,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,2008,215003.0
4466,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,2009,223329.0
4467,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,2010,207126.0
4468,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,2011,221625.0
4469,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,2012,204051.0
4470,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,2013,203838.0
4471,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,2014,230234.0
4472,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,2015,256027.0
4473,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,2016,250108.0
4474,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,2017,269900.0
4475,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,2018,293268.0
4476,United Kingdom of Great Britain and Northern Ireland,Yield,hg/ha,2019,296594.0
4477,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,1961,35054.0
4478,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,1962,37187.0
4479,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,1963,34952.0
4480,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,1964,40236.0
4481,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,1965,34139.0
4482,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,1966,39220.0
4483,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,1967,47754.0
4484,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,1968,44909.0
4485,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,1969,53952.0
4486,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,1970,44909.0
4487,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,1971,50396.0
4488,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,1972,54155.0
4489,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,1973,53241.0
4490,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,1974,61400.0
4491,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,1975,45200.0
4492,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,1976,36900.0
4493,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,1977,42100.0
4494,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,1978,54300.0
4495,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,1979,54800.0
4496,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,1980,53400.0
4497,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,1981,51800.0
4498,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,1982,56400.0
4499,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,1983,58000.0
4500,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,1984,58700.0
4501,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,1985,53234.0
4502,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,1986,48416.0
4503,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,1987,53826.0
4504,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,1988,52181.0
4505,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,1989,47806.0
4506,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,1990,52302.0
4507,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,1991,49384.0
4508,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,1992,47891.0
4509,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,1993,58714.0
4510,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,1994,41500.0
4511,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,1995,41900.0
4512,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,1996,40200.0
4513,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,1997,32800.0
4514,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,1998,34900.0
4515,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,1999,42000.0
4516,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,2000,37300.0
4517,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,2001,36600.0
4518,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,2002,41400.0
4519,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,2003,47100.0
4520,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,2004,52500.0
4521,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,2005,68600.0
4522,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,2006,73900.0
4523,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,2007,92100.0
4524,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,2008,104900.0
4525,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,2009,109900.0
4526,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,2010,102900.0
4527,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,2011,101859.0
4528,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,2012,94843.0
4529,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,2013,93888.0
4530,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,2014,104411.0
4531,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,2015,115494.0
4532,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,2016,120327.0
4533,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,2017,127420.0
4534,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,2018,140710.0
4535,United Kingdom of Great Britain and Northern Ireland,Production,tonnes,2019,141594.0
4536,USSR,Area harvested,ha,1961,9000.0
4537,USSR,Area harvested,ha,1962,9000.0
4538,USSR,Area harvested,ha,1963,10000.0
4539,USSR,Area harvested,ha,1964,10000.0
4540,USSR,Area harvested,ha,1965,10000.0
4541,USSR,Area harvested,ha,1966,15000.0
4542,USSR,Area harvested,ha,1967,17000.0
4543,USSR,Area harvested,ha,1968,17000.0
4544,USSR,Area harvested,ha,1969,17000.0
4545,USSR,Area harvested,ha,1970,18000.0
4546,USSR,Area harvested,ha,1971,16000.0
4547,USSR,Area harvested,ha,1972,12000.0
4548,USSR,Area harvested,ha,1973,14000.0
4549,USSR,Area harvested,ha,1974,14000.0
4550,USSR,Area harvested,ha,1975,14000.0
4551,USSR,Area harvested,ha,1976,14000.0
4552,USSR,Area harvested,ha,1977,17000.0
4553,USSR,Area harvested,ha,1978,19000.0
4554,USSR,Area harvested,ha,1979,9000.0
4555,USSR,Area harvested,ha,1980,11000.0
4556,USSR,Area harvested,ha,1981,13000.0
4557,USSR,Area harvested,ha,1982,13000.0
4558,USSR,Area harvested,ha,1983,11000.0
4559,USSR,Area harvested,ha,1984,12000.0
4560,USSR,Area harvested,ha,1985,10000.0
4561,USSR,Area harvested,ha,1986,11000.0
4562,USSR,Area harvested,ha,1987,11000.0
4563,USSR,Area harvested,ha,1988,11000.0
4564,USSR,Area harvested,ha,1989,10500.0
4565,USSR,Area harvested,ha,1990,7500.0
4566,USSR,Area harvested,ha,1991,7100.0
4567,USSR,Yield,hg/ha,1961,31111.0
4568,USSR,Yield,hg/ha,1962,33333.0
4569,USSR,Yield,hg/ha,1963,37000.0
4570,USSR,Yield,hg/ha,1964,41000.0
4571,USSR,Yield,hg/ha,1965,44000.0
4572,USSR,Yield,hg/ha,1966,42667.0
4573,USSR,Yield,hg/ha,1967,51765.0
4574,USSR,Yield,hg/ha,1968,60000.0
4575,USSR,Yield,hg/ha,1969,49412.0
4576,USSR,Yield,hg/ha,1970,69389.0
4577,USSR,Yield,hg/ha,1971,58125.0
4578,USSR,Yield,hg/ha,1972,50000.0
